,Unnamed: 0,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
16763,16763,2014.11.30 19:00,98.0,9.0,,98.5,9.55,,98.25,9.275,
16764,16764,2014.11.30 2:00,80.0,5.0,,87.5,5.65,,83.75,5.325,
16765,16765,2014.11.30 20:00,99.0,8.7,,99.0,9.35,,99.0,9.024999999999999,
16766,16766,2014.11.30 21:00,98.0,8.2,,98.5,9.1,,98.25,8.649999999999999,
16767,16767,2014.11.30 22:00,96.0,7.8,,96.5,8.7,,96.25,8.25,
16768,16768,2014.11.30 23:00,94.0,7.3,,93.0,7.95,,93.5,7.625,
16769,16769,2014.11.30 3:00,79.0,5.1,,87.5,5.85,,83.25,5.475,
16770,16770,2014.11.30 4:00,76.0,4.7,,84.5,5.85,,80.25,5.275,
16771,16771,2014.11.30 5:00,75.0,4.7,,84.0,5.9,,79.5,5.300000000000001,
16772,16772,2014.11.30 6:00,80.0,5.7,,88.5,6.7,,84.25,6.2,
16773,16773,2014.11.30 7:00,90.0,6.8,,94.5,7.35,,92.25,7.074999999999999,
16774,16774,2014.11.30 8:00,96.0,7.5,,97.5,7.85,,96.75,7.675,
16775,16775,2014.11.30 9:00,96.0,7.5,,97.5,8.1,,96.75,7.8,
16776,16776,2014.12.1 0:00,94.0,6.9,,91.5,7.35,,92.75,7.125,
16777,16777,2014.12.1 1:00,90.0,5.9,,86.5,6.25,,88.25,6.075,
16778,16778,2014.12.1 10:00,91.0,-1.7,0.3,88.5,-0.3,0.3,89.75,-1.0,0.3
16779,16779,2014.12.1 11:00,67.0,-6.4,0.2,76.5,-2.75,0.2,71.75,-4.575,0.2
16780,16780,2014.12.1 12:00,56.0,-7.5,,75.0,-3.3,,65.5,-5.4,
16781,16781,2014.12.1 13:00,67.0,-6.7,,78.5,-3.4,,72.75,-5.05,
16782,16782,2014.12.1 14:00,52.0,-9.7,,64.0,-6.0,,58.0,-7.85,
16783,16783,2014.12.1 15:00,43.0,-12.0,,60.0,-7.6,,51.5,-9.8,
16784,16784,2014.12.1 16:00,46.0,-11.5,,64.0,-7.55,,55.0,-9.525,
16785,16785,2014.12.1 17:00,57.0,-10.2,0.2,71.5,-6.7,0.2,64.25,-8.45,0.2
16786,16786,2014.12.1 18:00,54.0,-11.9,0.2,67.0,-8.0,0.2,60.5,-9.95,0.2
16787,16787,2014.12.1 19:00,50.0,-13.8,0.2,67.5,-8.6,0.2,58.75,-11.2,0.2
16788,16788,2014.12.1 2:00,91.0,6.1,,87.0,6.3,,89.0,6.199999999999999,
16789,16789,2014.12.1 20:00,53.0,-13.7,0.3,67.0,-9.25,0.3,60.0,-11.475,0.3
16790,16790,2014.12.1 21:00,49.0,-15.0,0.3,58.5,-11.15,0.3,53.75,-13.075,0.3
16791,16791,2014.12.1 22:00,47.0,-15.8,0.3,60.5,-11.3,0.3,53.75,-13.55,0.3
16792,16792,2014.12.1 23:00,48.0,-15.9,0.3,62.5,-11.35,0.3,55.25,-13.625,0.3
16793,16793,2014.12.1 3:00,72.0,1.0,,82.5,4.2,,77.25,2.6,
16794,16794,2014.12.1 4:00,66.0,-1.3,,71.5,1.05,,68.75,-0.125,
16795,16795,2014.12.1 5:00,61.0,-3.3,,67.0,-0.65,,64.0,-1.9749999999999999,
16796,16796,2014.12.1 6:00,60.0,-4.4,,63.0,-2.25,,61.5,-3.325,
16797,16797,2014.12.1 7:00,60.0,-4.9,,61.0,-3.2,,60.5,-4.050000000000001,
16798,16798,2014.12.1 8:00,63.0,-4.1,,61.5,-3.1,,62.25,-3.5999999999999996,
16799,16799,2014.12.1 9:00,85.0,-1.2,,82.0,-0.25,,83.5,-0.725,
16800,16800,2014.12.2 0:00,51.0,-15.6,0.2,66.0,-11.25,0.2,58.5,-13.425,0.2
16801,16801,2014.12.2 1:00,54.0,-15.1,0.2,69.5,-11.05,0.2,61.75,-13.075,0.2
16802,16802,2014.12.2 10:00,40.0,-17.8,0.5,56.0,-12.9,0.5,48.0,-15.350000000000001,0.5
16803,16803,2014.12.2 11:00,37.0,-18.0,,52.5,-12.9,,44.75,-15.45,
16804,16804,2014.12.2 12:00,31.0,-19.2,,47.0,-13.55,,39.0,-16.375,
16805,16805,2014.12.2 13:00,27.0,-20.2,,43.0,-14.25,,35.0,-17.225,
16806,16806,2014.12.2 14:00,28.0,-19.1,,34.0,-15.6,,31.0,-17.35,
16807,16807,2014.12.2 15:00,25.0,-20.2,,33.0,-15.85,,29.0,-18.025,
16808,16808,2014.12.2 16:00,26.0,-19.8,,34.0,-15.7,,30.0,-17.75,
16809,16809,2014.12.2 17:00,29.0,-19.2,,37.0,-15.5,,33.0,-17.35,
16810,16810,2014.12.2 18:00,34.0,-18.1,,42.0,-14.8,,38.0,-16.450000000000003,
16811,16811,2014.12.2 19:00,41.0,-16.0,,47.0,-13.7,,44.0,-14.85,
16812,16812,2014.12.2 2:00,51.0,-15.8,0.2,68.0,-11.5,0.2,59.5,-13.65,0.2
16813,16813,2014.12.2 20:00,46.0,-14.7,,50.5,-12.8,,48.25,-13.75,
16814,16814,2014.12.2 21:00,51.0,-13.5,,54.5,-11.85,,52.75,-12.675,
16815,16815,2014.12.2 22:00,55.0,-12.3,,58.5,-10.95,,56.75,-11.625,
16816,16816,2014.12.2 23:00,57.0,-11.3,,61.0,-10.3,,59.0,-10.8,
16817,16817,2014.12.2 3:00,44.0,-17.7,0.2,65.5,-12.6,0.2,54.75,-15.149999999999999,0.2
16818,16818,2014.12.2 4:00,44.0,-17.9,0.2,65.5,-12.65,0.2,54.75,-15.274999999999999,0.2
16819,16819,2014.12.2 5:00,48.0,-17.2,0.2,66.5,-12.55,0.2,57.25,-14.875,0.2
16820,16820,2014.12.2 6:00,48.0,-17.1,0.2,64.0,-12.85,0.2,56.0,-14.975000000000001,0.2
16821,16821,2014.12.2 7:00,45.0,-17.9,0.2,64.0,-12.95,0.2,54.5,-15.424999999999999,0.2
16822,16822,2014.12.2 8:00,46.0,-17.7,0.4,64.5,-12.95,0.4,55.25,-15.325,0.4
16823,16823,2014.12.2 9:00,45.0,-17.2,0.6,63.5,-12.45,0.6,54.25,-14.825,0.6
16824,16824,2014.12.3 0:00,60.0,-9.8,,64.5,-9.25,,62.25,-9.525,
16825,16825,2014.12.3 1:00,91.0,-4.6,0.8,82.0,-6.25,0.8,86.5,-5.425,0.8
16826,16826,2014.12.3 10:00,52.0,-11.7,1.4,65.5,-8.4,3.05,58.75,-10.05,2.2249999999999996
16827,16827,2014.12.3 11:00,64.0,-9.3,1.3,65.5,-7.25,2.4,64.75,-8.275,1.85
16828,16828,2014.12.3 12:00,73.0,-6.9,0.8,76.5,-4.85,1.5,74.75,-5.875,1.15
16829,16829,2014.12.3 13:00,69.0,-6.9,0.5,75.5,-4.15,0.75,72.25,-5.525,0.625
16830,16830,2014.12.3 14:00,65.0,-6.7,,76.0,-3.55,,70.5,-5.125,
16831,16831,2014.12.3 15:00,63.0,-7.0,,79.5,-3.3,,71.25,-5.15,
16832,16832,2014.12.3 16:00,62.0,-7.2,,78.5,-3.2,,70.25,-5.2,
16833,16833,2014.12.3 17:00,65.0,-7.2,0.3,81.5,-3.35,0.3,73.25,-5.275,0.3
16834,16834,2014.12.3 18:00,68.0,-7.0,1.2,83.5,-3.35,1.2,75.75,-5.175,1.2
16835,16835,2014.12.3 19:00,66.0,-7.7,2.3,82.5,-3.7,2.3,74.25,-5.7,2.3
16836,16836,2014.12.3 2:00,96.0,-3.9,1.5,91.5,-4.6,1.5,93.75,-4.25,1.5
16837,16837,2014.12.3 20:00,68.0,-7.6,3.5,83.0,-4.0,3.5,75.5,-5.8,3.5
16838,16838,2014.12.3 21:00,67.0,-8.4,3.8,81.5,-4.8,3.8,74.25,-6.6,3.8
16839,16839,2014.12.3 22:00,66.0,-9.2,3.8,81.5,-5.25,3.8,73.75,-7.225,3.8
16840,16840,2014.12.3 23:00,65.0,-9.8,3.8,81.0,-5.55,3.8,73.0,-7.675000000000001,3.8
16841,16841,2014.12.3 3:00,96.0,-3.5,1.7,95.0,-3.8,1.25,95.5,-3.65,1.475
16842,16842,2014.12.3 4:00,87.0,-5.4,1.7,90.0,-4.45,1.35,88.5,-4.925000000000001,1.525
16843,16843,2014.12.3 5:00,76.0,-8.4,1.7,85.5,-5.4,1.35,80.75,-6.9,1.525
16844,16844,2014.12.3 6:00,78.0,-9.0,1.7,87.5,-5.35,1.75,82.75,-7.175,1.725
16845,16845,2014.12.3 7:00,68.0,-11.3,1.7,83.0,-6.35,2.35,75.5,-8.825,2.025
16846,16846,2014.12.3 8:00,67.0,-11.5,1.6,81.0,-6.95,3.0,74.0,-9.225,2.3
16847,16847,2014.12.3 9:00,56.0,-12.5,1.6,70.0,-8.7,3.4,63.0,-10.6,2.5
16848,16848,2014.12.4 0:00,64.0,-9.7,3.5,80.5,-5.75,3.5,72.25,-7.725,3.5
16849,16849,2014.12.4 1:00,63.0,-9.9,3.3,80.5,-5.65,3.3,71.75,-7.775,3.3
16850,16850,2014.12.4 10:00,30.0,-19.3,2.7,53.0,-12.15,2.7,41.5,-15.725000000000001,2.7
16851,16851,2014.12.4 11:00,28.0,-18.9,2.5,50.0,-11.4,2.5,39.0,-15.149999999999999,2.5
16852,16852,2014.12.4 12:00,31.0,-17.2,2.2,49.0,-11.2,2.2,40.0,-14.2,2.2
16853,16853,2014.12.4 13:00,35.0,-14.4,1.8,52.5,-9.25,1.8,43.75,-11.825,1.8
16854,16854,2014.12.4 14:00,36.0,-13.8,2.0,61.0,-7.95,2.0,48.5,-10.875,2.0
16855,16855,2014.12.4 15:00,35.0,-14.8,3.2,63.5,-8.25,3.2,49.25,-11.525,3.2
16856,16856,2014.12.4 16:00,36.0,-14.8,3.6,63.5,-8.9,3.6,49.75,-11.850000000000001,3.6
16857,16857,2014.12.4 17:00,42.0,-13.6,3.8,67.0,-8.3,3.8,54.5,-10.95,3.8
16858,16858,2014.12.4 18:00,49.0,-12.4,3.8,71.0,-8.15,3.8,60.0,-10.275,3.8
16859,16859,2014.12.4 19:00,47.0,-13.5,3.8,71.0,-8.75,3.8,59.0,-11.125,3.8
16860,16860,2014.12.4 2:00,57.0,-11.8,3.3,78.0,-6.4,3.3,67.5,-9.100000000000001,3.3
16861,16861,2014.12.4 20:00,44.0,-14.9,3.8,70.0,-9.45,3.8,57.0,-12.175,3.8
16862,16862,2014.12.4 21:00,52.0,-13.6,3.8,74.0,-8.75,3.8,63.0,-11.175,3.8
16863,16863,2014.12.4 22:00,56.0,-13.2,3.8,74.0,-8.9,3.8,65.0,-11.05,3.8
16864,16864,2014.12.4 23:00,53.0,-14.4,3.9,74.0,-9.6,3.9,63.5,-12.0,3.9
16865,16865,2014.12.4 3:00,45.0,-15.3,3.2,71.0,-8.45,3.2,58.0,-11.875,3.2
16866,16866,2014.12.4 4:00,35.0,-18.6,3.1,64.0,-10.65,3.1,49.5,-14.625,3.1
16867,16867,2014.12.4 5:00,37.0,-18.5,3.1,63.5,-11.1,3.1,50.25,-14.8,3.1
16868,16868,2014.12.4 6:00,52.0,-15.0,3.1,71.5,-9.45,3.1,61.75,-12.225,3.1
16869,16869,2014.12.4 7:00,48.0,-16.4,3.1,70.0,-10.3,3.1,59.0,-13.35,3.1
16870,16870,2014.12.4 8:00,46.0,-16.9,3.1,68.5,-10.75,3.1,57.25,-13.825,3.1
16871,16871,2014.12.4 9:00,28.0,-21.5,2.9,57.5,-12.95,2.9,42.75,-17.225,2.9
16872,16872,2014.12.5 0:00,52.0,-15.0,3.9,73.0,-10.05,3.9,62.5,-12.525,3.9
16873,16873,2014.12.5 1:00,54.0,-14.8,4.1,71.5,-10.25,4.1,62.75,-12.525,4.1
16874,16874,2014.12.5 10:00,34.0,-20.2,4.0,52.5,-14.65,4.0,43.25,-17.425,4.0
16875,16875,2014.12.5 11:00,34.0,-18.6,3.5,50.0,-13.65,3.5,42.0,-16.125,3.5
16876,16876,2014.12.5 12:00,37.0,-17.1,2.8,49.5,-12.7,2.8,43.25,-14.9,2.8
16877,16877,2014.12.5 13:00,36.0,-16.9,2.3,49.5,-12.4,2.3,42.75,-14.649999999999999,2.3
16878,16878,2014.12.5 14:00,37.0,-16.2,1.1,48.0,-12.05,1.1,42.5,-14.125,1.1
16879,16879,2014.12.5 15:00,38.0,-15.1,,49.5,-11.4,,43.75,-13.25,
16880,16880,2014.12.5 16:00,40.0,-14.5,,53.5,-11.1,,46.75,-12.8,
16881,16881,2014.12.5 17:00,45.0,-14.2,,56.0,-11.2,,50.5,-12.7,
16882,16882,2014.12.5 18:00,49.0,-14.0,,60.0,-11.15,,54.5,-12.575,
16883,16883,2014.12.5 19:00,50.0,-14.3,,63.5,-11.3,,56.75,-12.8,
16884,16884,2014.12.5 2:00,45.0,-17.5,4.1,65.5,-12.6,4.1,55.25,-15.05,4.1
16885,16885,2014.12.5 20:00,50.0,-14.7,,66.0,-11.25,,58.0,-12.975,
16886,16886,2014.12.5 21:00,56.0,-13.7,,70.0,-10.85,,63.0,-12.274999999999999,
16887,16887,2014.12.5 22:00,59.0,-13.5,,72.5,-10.55,,65.75,-12.025,
16888,16888,2014.12.5 23:00,61.0,-13.7,,74.5,-10.45,,67.75,-12.075,
16889,16889,2014.12.5 3:00,42.0,-18.8,4.1,63.5,-13.75,4.1,52.75,-16.275,4.1
16890,16890,2014.12.5 4:00,39.0,-20.1,4.1,62.0,-14.7,4.1,50.5,-17.4,4.1
16891,16891,2014.12.5 5:00,37.0,-21.1,4.1,62.0,-15.3,4.1,49.5,-18.200000000000003,4.1
16892,16892,2014.12.5 6:00,41.0,-20.2,4.1,65.5,-14.8,4.1,53.25,-17.5,4.1
16893,16893,2014.12.5 7:00,45.0,-19.5,4.1,67.5,-14.25,4.1,56.25,-16.875,4.1
16894,16894,2014.12.5 8:00,46.0,-19.4,4.1,67.0,-14.4,4.1,56.5,-16.9,4.1
16895,16895,2014.12.5 9:00,39.0,-20.4,4.1,59.5,-14.7,4.1,49.25,-17.549999999999997,4.1
16896,16896,2014.12.6 0:00,62.0,-13.7,,75.0,-10.45,,68.5,-12.075,
16897,16897,2014.12.6 1:00,65.0,-13.4,,76.0,-10.25,,70.5,-11.825,
16898,16898,2014.12.6 10:00,33.0,-19.0,,50.0,-13.9,,41.5,-16.45,
16899,16899,2014.12.6 11:00,28.0,-19.5,,41.0,-15.0,,34.5,-17.25,
16900,16900,2014.12.6 12:00,31.0,-17.1,,39.0,-14.2,,35.0,-15.65,
16901,16901,2014.12.6 13:00,35.0,-15.3,,41.5,-12.7,,38.25,-14.0,
16902,16902,2014.12.6 14:00,38.0,-13.4,,43.5,-11.35,,40.75,-12.375,
16903,16903,2014.12.6 15:00,39.0,-13.0,,46.5,-10.05,,42.75,-11.525,
16904,16904,2014.12.6 16:00,46.0,-11.6,,53.0,-8.9,,49.5,-10.25,
16905,16905,2014.12.6 17:00,51.0,-10.9,,57.5,-8.7,,54.25,-9.8,
16906,16906,2014.12.6 18:00,47.0,-13.1,,58.5,-9.75,,52.75,-11.425,
16907,16907,2014.12.6 19:00,46.0,-14.3,,60.0,-9.95,,53.0,-12.125,
16908,16908,2014.12.6 2:00,61.0,-14.4,,73.5,-11.05,,67.25,-12.725000000000001,
16909,16909,2014.12.6 20:00,48.0,-14.7,,62.5,-10.0,,55.25,-12.35,
16910,16910,2014.12.6 21:00,50.0,-14.8,,62.5,-10.15,,56.25,-12.475000000000001,
16911,16911,2014.12.6 22:00,52.0,-14.8,,65.0,-10.15,,58.5,-12.475000000000001,
16912,16912,2014.12.6 23:00,53.0,-14.9,,64.5,-10.6,,58.75,-12.75,
16913,16913,2014.12.6 3:00,59.0,-14.8,,73.5,-11.25,,66.25,-13.025,
16914,16914,2014.12.6 4:00,61.0,-14.5,,76.0,-10.95,,68.5,-12.725,
16915,16915,2014.12.6 5:00,58.0,-15.3,,73.0,-11.6,,65.5,-13.45,
16916,16916,2014.12.6 6:00,57.0,-15.6,,73.5,-11.85,,65.25,-13.725,
16917,16917,2014.12.6 7:00,58.0,-15.2,,74.5,-11.8,,66.25,-13.5,
16918,16918,2014.12.6 8:00,56.0,-15.9,,71.5,-12.35,,63.75,-14.125,
16919,16919,2014.12.6 9:00,44.0,-17.8,,60.5,-13.3,,52.25,-15.55,
16920,16920,2014.12.7 0:00,53.0,-15.3,,65.0,-10.95,,59.0,-13.125,
16921,16921,2014.12.7 1:00,53.0,-15.9,,67.0,-11.3,,60.0,-13.600000000000001,
16922,16922,2014.12.7 10:00,46.0,-14.5,,60.0,-10.25,,53.0,-12.375,
16923,16923,2014.12.7 11:00,42.0,-14.4,,53.5,-10.45,,47.75,-12.425,
16924,16924,2014.12.7 12:00,36.0,-15.5,,49.0,-10.95,,42.5,-13.225,
16925,16925,2014.12.7 13:00,33.0,-15.1,,48.0,-10.25,,40.5,-12.675,
16926,16926,2014.12.7 14:00,35.0,-14.0,,47.0,-9.55,,41.0,-11.775,
16927,16927,2014.12.7 15:00,34.0,-14.2,,47.5,-9.2,,40.75,-11.7,
16928,16928,2014.12.7 16:00,35.0,-13.7,,46.5,-9.3,,40.75,-11.5,
16929,16929,2014.12.7 17:00,39.0,-12.9,,50.0,-9.1,,44.5,-11.0,
16930,16930,2014.12.7 18:00,39.0,-13.3,,54.5,-9.1,,46.75,-11.2,
16931,16931,2014.12.7 19:00,39.0,-13.4,,57.0,-9.05,,48.0,-11.225000000000001,
16932,16932,2014.12.7 2:00,55.0,-15.6,,68.5,-11.35,,61.75,-13.475,
16933,16933,2014.12.7 20:00,39.0,-13.5,,57.0,-9.3,,48.0,-11.4,
16934,16934,2014.12.7 21:00,40.0,-13.2,,60.0,-9.0,,50.0,-11.1,
16935,16935,2014.12.7 22:00,41.0,-12.9,,62.0,-8.85,,51.5,-10.875,
16936,16936,2014.12.7 23:00,42.0,-12.5,,62.5,-8.7,,52.25,-10.6,
16937,16937,2014.12.7 3:00,53.0,-15.8,,68.0,-11.55,,60.5,-13.675,
16938,16938,2014.12.7 4:00,52.0,-15.4,,66.5,-11.65,,59.25,-13.525,
16939,16939,2014.12.7 5:00,48.0,-16.1,,67.0,-11.6,,57.5,-13.850000000000001,
16940,16940,2014.12.7 6:00,51.0,-15.3,,68.5,-11.15,,59.75,-13.225000000000001,
16941,16941,2014.12.7 7:00,49.0,-15.6,,67.0,-11.3,,58.0,-13.45,
16942,16942,2014.12.7 8:00,51.0,-14.8,,68.5,-10.75,,59.75,-12.775,
16943,16943,2014.12.7 9:00,48.0,-15.1,,65.5,-10.8,,56.75,-12.95,
16944,16944,2014.12.8 0:00,50.0,-10.4,,67.5,-7.65,,58.75,-9.025,
16945,16945,2014.12.8 1:00,61.0,-7.9,,73.0,-6.0,,67.0,-6.95,
16946,16946,2014.12.8 10:00,50.0,-10.4,6.3,71.0,-6.65,6.3,60.5,-8.525,6.3
16947,16947,2014.12.8 11:00,39.0,-12.4,6.0,59.5,-7.5,6.0,49.25,-9.95,6.0
16948,16948,2014.12.8 12:00,35.0,-12.6,4.5,56.5,-7.3,4.5,45.75,-9.95,4.5
16949,16949,2014.12.8 13:00,34.0,-12.5,2.6,54.0,-6.95,2.6,44.0,-9.725,2.6
16950,16950,2014.12.8 14:00,29.0,-14.0,1.2,52.5,-7.55,1.2,40.75,-10.775,1.2
16951,16951,2014.12.8 15:00,28.0,-14.2,,49.5,-7.5,,38.75,-10.85,
16952,16952,2014.12.8 16:00,27.0,-15.2,,48.0,-8.4,,37.5,-11.8,
16953,16953,2014.12.8 17:00,28.0,-15.9,,46.5,-9.95,,37.25,-12.925,
16954,16954,2014.12.8 18:00,35.0,-14.2,,50.5,-9.7,,42.75,-11.95,
16955,16955,2014.12.8 19:00,39.0,-13.6,,56.0,-9.15,,47.5,-11.375,
16956,16956,2014.12.8 2:00,63.0,-7.8,,72.5,-5.95,,67.75,-6.875,
16957,16957,2014.12.8 20:00,39.0,-14.3,,58.5,-9.5,,48.75,-11.9,
16958,16958,2014.12.8 21:00,48.0,-12.3,,64.5,-8.3,,56.25,-10.3,
16959,16959,2014.12.8 22:00,52.0,-11.9,,66.5,-8.4,,59.25,-10.15,
16960,16960,2014.12.8 23:00,55.0,-12.0,,71.5,-8.25,,63.25,-10.125,
16961,16961,2014.12.8 3:00,59.0,-8.9,2.5,77.0,-5.7,2.5,68.0,-7.300000000000001,2.5
16962,16962,2014.12.8 4:00,59.0,-9.1,4.5,77.0,-5.95,4.5,68.0,-7.525,4.5
16963,16963,2014.12.8 5:00,61.0,-9.3,6.3,78.5,-6.05,6.3,69.75,-7.675000000000001,6.3
16964,16964,2014.12.8 6:00,61.0,-9.8,6.6,78.5,-6.4,6.6,69.75,-8.100000000000001,6.6
16965,16965,2014.12.8 7:00,71.0,-8.2,6.6,82.5,-6.0,6.6,76.75,-7.1,6.6
16966,16966,2014.12.8 8:00,71.0,-8.2,6.6,83.5,-6.1,6.6,77.25,-7.1499999999999995,6.6
16967,16967,2014.12.8 9:00,67.0,-8.4,6.6,82.0,-5.75,6.6,74.5,-7.075,6.6
16968,16968,2014.12.9 0:00,54.0,-12.5,,69.5,-9.0,,61.75,-10.75,
16969,16969,2014.12.9 1:00,57.0,-12.3,,72.5,-8.9,,64.75,-10.600000000000001,
16970,16970,2014.12.9 10:00,46.0,-13.2,,58.0,-10.1,,52.0,-11.649999999999999,
16971,16971,2014.12.9 11:00,40.0,-12.9,,46.5,-10.7,,43.25,-11.8,
16972,16972,2014.12.9 12:00,34.0,-14.2,,39.5,-12.0,,36.75,-13.1,
16973,16973,2014.12.9 13:00,31.0,-13.5,,35.0,-11.95,,33.0,-12.725,
16974,16974,2014.12.9 14:00,29.0,-13.6,,31.0,-12.6,,30.0,-13.1,
16975,16975,2014.12.9 15:00,27.0,-14.1,,31.5,-12.4,,29.25,-13.25,
16976,16976,2014.12.9 16:00,29.0,-13.3,,33.0,-11.7,,31.0,-12.5,
16977,16977,2014.12.9 17:00,30.0,-13.8,,36.0,-11.9,,33.0,-12.850000000000001,
16978,16978,2014.12.9 18:00,38.0,-12.8,,44.0,-11.15,,41.0,-11.975000000000001,
16979,16979,2014.12.9 19:00,40.0,-12.8,,47.0,-10.9,,43.5,-11.850000000000001,
16980,16980,2014.12.9 2:00,61.0,-12.1,,74.5,-9.1,,67.75,-10.6,
16981,16981,2014.12.9 20:00,41.0,-13.0,,51.5,-10.3,,46.25,-11.65,
16982,16982,2014.12.9 21:00,42.0,-12.9,,54.5,-10.05,,48.25,-11.475000000000001,
16983,16983,2014.12.9 22:00,45.0,-12.4,,57.5,-9.75,,51.25,-11.075,
16984,16984,2014.12.9 23:00,45.0,-12.2,,58.0,-9.6,,51.5,-10.899999999999999,
16985,16985,2014.12.9 3:00,60.0,-12.1,,76.5,-9.1,,68.25,-10.6,
16986,16986,2014.12.9 4:00,62.0,-12.3,,77.5,-9.35,,69.75,-10.825,
16987,16987,2014.12.9 5:00,63.0,-12.7,,78.0,-9.85,,70.5,-11.274999999999999,
16988,16988,2014.12.9 6:00,59.0,-13.7,,76.0,-10.65,,67.5,-12.175,
16989,16989,2014.12.9 7:00,55.0,-14.7,,74.5,-11.45,,64.75,-13.075,
16990,16990,2014.12.9 8:00,56.0,-14.5,,75.0,-11.45,,65.5,-12.975,
16991,16991,2014.12.9 9:00,49.0,-15.1,,71.0,-10.55,,60.0,-12.825,
16992,16992,2014.12.10 0:00,44.0,-12.3,,59.0,-9.45,,51.5,-10.875,
16993,16993,2014.12.10 1:00,42.0,-12.8,,59.5,-9.4,,50.75,-11.100000000000001,
16994,16994,2014.12.10 10:00,46.0,-9.8,,60.0,-7.0,,53.0,-8.4,
16995,16995,2014.12.10 11:00,41.0,-9.8,,52.0,-7.2,,46.5,-8.5,
16996,16996,2014.12.10 12:00,40.0,-9.5,,51.5,-6.75,,45.75,-8.125,
16997,16997,2014.12.10 13:00,44.0,-7.9,,54.0,-5.7,,49.0,-6.800000000000001,
16998,16998,2014.12.10 14:00,52.0,-5.3,,59.0,-4.0,,55.5,-4.65,
16999,16999,2014.12.10 15:00,54.0,-4.5,,62.5,-2.95,,58.25,-3.725,
17000,17000,2014.12.10 16:00,53.0,-4.6,,62.5,-2.75,,57.75,-3.675,
17001,17001,2014.12.10 17:00,56.0,-4.0,,64.5,-2.45,,60.25,-3.225,
17002,17002,2014.12.10 18:00,65.0,-2.1,,70.5,-1.45,,67.75,-1.775,
17003,17003,2014.12.10 19:00,74.0,-0.7,,75.5,-0.75,,74.75,-0.725,
17004,17004,2014.12.10 2:00,40.0,-13.2,,58.5,-9.8,,49.25,-11.5,
17005,17005,2014.12.10 20:00,75.0,-0.7,,79.0,-0.3,,77.0,-0.5,
17006,17006,2014.12.10 21:00,83.0,0.5,,83.5,0.25,,83.25,0.375,
17007,17007,2014.12.10 22:00,96.0,1.9,,91.5,1.05,,93.75,1.475,
17008,17008,2014.12.10 23:00,97.0,2.1,,93.5,1.6,,95.25,1.85,
17009,17009,2014.12.10 3:00,40.0,-13.1,,60.0,-9.5,,50.0,-11.3,
17010,17010,2014.12.10 4:00,40.0,-12.9,,60.5,-9.5,,50.25,-11.2,
17011,17011,2014.12.10 5:00,41.0,-12.6,,62.0,-9.4,,51.5,-11.0,
17012,17012,2014.12.10 6:00,45.0,-11.7,,65.0,-8.7,,55.0,-10.2,
17013,17013,2014.12.10 7:00,52.0,-10.3,,68.0,-8.0,,60.0,-9.15,
17014,17014,2014.12.10 8:00,51.0,-10.5,,67.0,-7.75,,59.0,-9.125,
17015,17015,2014.12.10 9:00,46.0,-10.9,,62.5,-7.7,,54.25,-9.3,
17016,17016,2014.12.11 0:00,97.0,2.2,,94.0,1.8,,95.5,2.0,
17017,17017,2014.12.11 1:00,96.0,2.6,,96.0,2.55,,96.0,2.575,
17018,17018,2014.12.11 10:00,69.0,-5.5,,67.5,-4.1,,68.25,-4.8,
17019,17019,2014.12.11 11:00,57.0,-7.5,,63.5,-4.8,,60.25,-6.15,
17020,17020,2014.12.11 12:00,49.0,-9.2,,57.0,-5.65,,53.0,-7.425,
17021,17021,2014.12.11 13:00,46.0,-11.2,,50.5,-7.75,,48.25,-9.475,
17022,17022,2014.12.11 14:00,52.0,-9.8,,53.5,-7.25,,52.75,-8.525,
17023,17023,2014.12.11 15:00,47.0,-11.2,,53.5,-7.9,,50.25,-9.55,
17024,17024,2014.12.11 16:00,51.0,-10.2,,60.0,-7.05,,55.5,-8.625,
17025,17025,2014.12.11 17:00,55.0,-10.4,,61.5,-7.85,,58.25,-9.125,
17026,17026,2014.12.11 18:00,55.0,-11.1,,63.5,-8.35,,59.25,-9.725,
17027,17027,2014.12.11 19:00,54.0,-11.6,,64.5,-8.7,,59.25,-10.149999999999999,
17028,17028,2014.12.11 2:00,96.0,2.2,,96.5,2.5,,96.25,2.35,
17029,17029,2014.12.11 20:00,57.0,-11.4,,65.5,-8.75,,61.25,-10.075,
17030,17030,2014.12.11 21:00,57.0,-11.7,,65.0,-9.15,,61.0,-10.425,
17031,17031,2014.12.11 22:00,59.0,-11.6,,65.0,-9.5,,62.0,-10.55,
17032,17032,2014.12.11 23:00,61.0,-11.2,,68.5,-9.15,,64.75,-10.175,
17033,17033,2014.12.11 3:00,91.0,1.1,,93.5,2.35,,92.25,1.725,
17034,17034,2014.12.11 4:00,86.0,-0.3,,89.5,1.25,,87.75,0.475,
17035,17035,2014.12.11 5:00,79.0,-2.2,,83.5,-0.15,,81.25,-1.175,
17036,17036,2014.12.11 6:00,82.0,-2.3,,83.0,-0.7,,82.5,-1.5,
17037,17037,2014.12.11 7:00,83.0,-2.6,,85.5,-0.65,,84.25,-1.625,
17038,17038,2014.12.11 8:00,76.0,-4.2,,82.0,-1.6,,79.0,-2.9000000000000004,
